,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,degree_F,degree_M,priors_count,juv_fel_count,juv_misd_count,age,two_year_recid
2960,0,1,1,0,0,0,0,0,0,1,1,0,0,26,1
2961,0,1,0,0,0,1,0,0,1,0,5,0,0,52,1
2962,1,0,0,0,1,0,0,0,0,1,2,0,0,22,1
2963,0,1,0,0,1,0,0,0,1,0,0,0,0,50,0
2964,0,1,0,0,1,0,0,0,1,0,1,0,0,58,1
2965,0,1,0,0,1,0,0,0,0,1,3,0,0,34,1
2966,0,1,0,0,1,0,0,0,1,0,1,0,0,32,1
2967,0,1,1,0,0,0,0,0,0,1,0,0,0,29,1
2968,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0
2969,0,1,0,0,1,0,0,0,1,0,5,0,0,39,0
2970,0,1,1,0,0,0,0,0,1,0,0,0,0,24,0
2971,0,1,1,0,0,0,0,0,0,1,8,1,0,38,0
2972,0,1,0,0,1,0,0,0,1,0,7,0,0,52,0
2973,0,1,1,0,0,0,0,0,0,1,3,0,0,56,1
2974,0,1,0,0,1,0,0,0,1,0,7,0,0,46,1
2975,0,1,0,0,1,0,0,0,1,0,5,0,0,38,1
2976,0,1,0,0,1,0,0,0,0,1,3,0,0,47,0
2977,0,1,0,0,1,0,0,0,1,0,0,0,0,32,0
2978,0,1,1,0,0,0,0,0,0,1,27,0,1,34,0
2979,0,1,1,0,0,0,0,0,1,0,5,0,0,42,0
2980,1,0,1,0,0,0,0,0,0,1,0,0,0,35,1
2981,0,1,0,0,1,0,0,0,1,0,0,0,0,20,1
2982,1,0,0,0,1,0,0,0,1,0,2,0,0,32,1
2983,0,1,0,0,1,0,0,0,0,1,0,0,0,21,0
2984,0,1,1,0,0,0,0,0,0,1,0,0,0,24,1
2985,0,1,1,0,0,0,0,0,0,1,1,0,0,24,1
2986,0,1,1,0,0,0,0,0,0,1,0,0,0,26,1
2987,0,1,0,0,1,0,0,0,1,0,8,0,0,52,0
2988,0,1,1,0,0,0,0,0,0,1,1,0,0,27,0
2989,1,0,0,0,1,0,0,0,0,1,0,0,0,27,0
2990,0,1,0,0,1,0,0,0,1,0,0,0,0,56,0
2991,0,1,0,0,1,0,0,0,1,0,16,0,0,52,1
2992,0,1,1,0,0,0,0,0,1,0,3,0,0,37,1
2993,0,1,1,0,0,0,0,0,0,1,0,0,0,45,0
2994,1,0,0,0,1,0,0,0,1,0,3,0,0,36,1
2995,1,0,1,0,0,0,0,0,1,0,0,0,0,29,0
2996,0,1,0,0,0,1,0,0,1,0,0,0,0,21,0
2997,0,1,0,0,0,0,0,1,0,1,3,0,2,20,1
2998,0,1,1,0,0,0,0,0,1,0,11,0,1,27,0
2999,0,1,1,0,0,0,0,0,1,0,11,1,0,28,1
3000,0,1,1,0,0,0,0,0,0,1,4,0,0,38,0
3001,0,1,0,0,0,0,0,1,1,0,0,0,0,30,0
3002,1,0,1,0,0,0,0,0,1,0,1,0,0,19,1
3003,1,0,0,0,1,0,0,0,1,0,1,0,0,37,0
3004,0,1,1,0,0,0,0,0,0,1,0,0,0,34,1
3005,0,1,0,0,1,0,0,0,1,0,7,0,0,37,1
3006,0,1,1,0,0,0,0,0,1,0,1,0,0,21,0
3007,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
3008,1,0,0,0,1,0,0,0,1,0,3,0,0,38,0
3009,0,1,1,0,0,0,0,0,0,1,1,0,0,47,0
3010,0,1,0,0,1,0,0,0,1,0,3,0,0,56,0
3011,0,1,1,0,0,0,0,0,1,0,2,0,0,27,1
3012,0,1,1,0,0,0,0,0,0,1,0,0,0,23,0
3013,0,1,0,0,1,0,0,0,1,0,0,0,0,57,0
3014,0,1,1,0,0,0,0,0,1,0,9,0,1,25,0
3015,1,0,1,0,0,0,0,0,1,0,2,0,0,23,1
3016,0,1,1,0,0,0,0,0,1,0,8,0,0,32,1
3017,1,0,1,0,0,0,0,0,0,1,2,0,0,36,0
3018,0,1,1,0,0,0,0,0,0,1,5,0,0,41,0
3019,1,0,0,0,0,0,0,1,1,0,0,0,0,39,0
3020,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
3021,0,1,1,0,0,0,0,0,0,1,2,0,0,31,0
3022,0,1,0,0,1,0,0,0,0,1,0,0,0,37,0
3023,0,1,1,0,0,0,0,0,1,0,0,0,0,27,0
3024,0,1,1,0,0,0,0,0,1,0,2,0,0,22,1
3025,0,1,0,0,1,0,0,0,1,0,2,0,0,59,0
3026,1,0,1,0,0,0,0,0,1,0,0,0,0,33,1
3027,1,0,1,0,0,0,0,0,1,0,2,0,0,43,0
3028,0,1,0,0,1,0,0,0,1,0,5,0,0,25,1
3029,0,1,1,0,0,0,0,0,1,0,3,0,0,23,1
3030,1,0,0,0,1,0,0,0,0,1,3,0,0,43,1
3031,0,1,0,0,1,0,0,0,0,1,9,0,0,56,1
3032,1,0,1,0,0,0,0,0,1,0,1,0,0,20,1
3033,0,1,1,0,0,0,0,0,0,1,2,0,0,50,1
3034,1,0,0,0,1,0,0,0,0,1,1,0,0,54,0
3035,0,1,1,0,0,0,0,0,1,0,1,0,0,20,1
3036,0,1,0,0,0,0,0,1,0,1,3,0,0,36,1
3037,1,0,1,0,0,0,0,0,1,0,3,0,0,36,1
3038,0,1,1,0,0,0,0,0,0,1,0,0,0,56,0
3039,0,1,1,0,0,0,0,0,1,0,2,1,0,25,0
3040,1,0,0,0,1,0,0,0,1,0,1,0,0,42,1
3041,0,1,1,0,0,0,0,0,1,0,4,0,0,48,0
3042,0,1,1,0,0,0,0,0,0,1,21,1,0,34,1
3043,0,1,0,0,1,0,0,0,1,0,0,0,0,28,0
3044,0,1,0,0,1,0,0,0,1,0,1,0,0,32,0
3045,1,0,0,0,1,0,0,0,1,0,2,0,0,31,0
3046,1,0,1,0,0,0,0,0,1,0,4,0,0,24,1
3047,1,0,0,0,1,0,0,0,1,0,0,0,0,25,1
3048,1,0,0,0,1,0,0,0,1,0,4,0,0,32,0
3049,0,1,1,0,0,0,0,0,1,0,20,0,0,37,1
3050,0,1,1,0,0,0,0,0,1,0,1,0,0,24,1
3051,0,1,1,0,0,0,0,0,0,1,0,0,0,48,0
3052,0,1,1,0,0,0,0,0,1,0,1,0,0,35,0
3053,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
3054,1,0,1,0,0,0,0,0,1,0,0,0,0,21,1
3055,1,0,0,0,1,0,0,0,1,0,0,0,0,27,1
3056,0,1,1,0,0,0,0,0,1,0,0,0,0,22,0
3057,0,1,1,0,0,0,0,0,1,0,4,0,0,28,0
3058,0,1,1,0,0,0,0,0,0,1,0,0,0,26,0
3059,0,1,0,0,0,0,0,1,0,1,0,0,0,23,1
3060,0,1,0,0,1,0,0,0,1,0,0,0,0,34,0
3061,0,1,1,0,0,0,0,0,1,0,3,0,0,22,0
3062,0,1,0,0,0,0,0,1,1,0,5,0,0,30,1
3063,0,1,0,0,1,0,0,0,1,0,5,0,0,44,0
3064,0,1,0,0,1,0,0,0,1,0,1,0,0,57,0
3065,0,1,1,0,0,0,0,0,1,0,0,0,0,22,1
3066,0,1,1,0,0,0,0,0,1,0,7,0,0,24,1
3067,0,1,0,0,1,0,0,0,1,0,0,0,0,20,0
3068,0,1,0,0,0,1,0,0,0,1,1,0,0,53,1
3069,0,1,1,0,0,0,0,0,1,0,13,0,0,60,0
3070,1,0,1,0,0,0,0,0,1,0,2,0,0,22,0
3071,0,1,0,0,0,1,0,0,0,1,0,0,0,43,0
3072,0,1,0,0,1,0,0,0,1,0,7,0,0,72,0
3073,0,1,1,0,0,0,0,0,1,0,3,0,0,33,1
3074,0,1,1,0,0,0,0,0,1,0,1,0,0,24,1
3075,0,1,1,0,0,0,0,0,1,0,0,0,0,60,0
3076,0,1,0,0,1,0,0,0,1,0,3,0,0,24,1
3077,0,1,1,0,0,0,0,0,0,1,1,0,0,30,0
3078,1,0,0,0,1,0,0,0,0,1,0,0,0,43,0
3079,0,1,0,0,0,1,0,0,0,1,1,0,0,48,0
3080,0,1,0,0,0,0,0,1,0,1,0,0,0,54,0
3081,0,1,1,0,0,0,0,0,0,1,1,0,0,45,0
3082,0,1,0,0,0,0,0,1,1,0,0,0,0,36,0
3083,0,1,0,0,1,0,0,0,0,1,1,0,0,31,0
3084,0,1,1,0,0,0,0,0,0,1,0,0,0,40,0
3085,0,1,0,0,1,0,0,0,1,0,1,0,0,50,0
3086,1,0,0,0,0,0,0,1,0,1,1,0,0,26,0
3087,0,1,1,0,0,0,0,0,1,0,7,0,0,41,0
3088,0,1,0,0,1,0,0,0,1,0,5,0,0,34,1
3089,1,0,0,0,1,0,0,0,1,0,0,0,0,28,0
3090,0,1,0,0,1,0,0,0,1,0,2,0,0,23,1
3091,1,0,0,0,0,1,0,0,0,1,0,0,0,37,1
3092,0,1,0,0,0,1,0,0,0,1,5,0,0,35,0
3093,0,1,0,0,1,0,0,0,1,0,1,0,0,21,1
3094,1,0,1,0,0,0,0,0,0,1,2,0,1,22,1
3095,0,1,1,0,0,0,0,0,1,0,6,0,0,29,1
3096,1,0,1,0,0,0,0,0,0,1,0,0,0,30,0
3097,0,1,0,0,1,0,0,0,0,1,3,0,0,45,1
3098,1,0,1,0,0,0,0,0,1,0,2,0,0,24,0
3099,0,1,0,0,1,0,0,0,1,0,4,0,0,31,1
3100,0,1,0,0,1,0,0,0,0,1,0,0,0,56,0
3101,0,1,1,0,0,0,0,0,1,0,14,0,4,24,1
3102,0,1,1,0,0,0,0,0,1,0,11,0,0,38,0
3103,0,1,1,0,0,0,0,0,1,0,22,0,0,51,1
3104,0,1,0,0,1,0,0,0,1,0,0,0,0,22,0
3105,0,1,1,0,0,0,0,0,0,1,5,0,0,28,0
3106,0,1,1,0,0,0,0,0,1,0,19,0,0,47,1
3107,0,1,1,0,0,0,0,0,0,1,0,0,0,51,1
3108,0,1,0,0,1,0,0,0,0,1,1,0,0,25,0
3109,0,1,0,0,0,1,0,0,1,0,1,0,0,53,0
3110,0,1,1,0,0,0,0,0,1,0,0,0,0,30,0
3111,0,1,0,0,1,0,0,0,1,0,0,0,0,33,1
3112,0,1,1,0,0,0,0,0,1,0,5,0,0,35,1
3113,1,0,1,0,0,0,0,0,1,0,0,0,0,33,0
3114,0,1,0,0,0,0,0,1,0,1,1,0,0,59,0
3115,1,0,0,0,1,0,0,0,1,0,1,0,0,33,0
3116,0,1,1,0,0,0,0,0,1,0,2,0,0,27,1
3117,1,0,1,0,0,0,0,0,1,0,9,0,0,29,1
3118,0,1,1,0,0,0,0,0,1,0,3,0,0,24,1
3119,0,1,1,0,0,0,0,0,1,0,5,0,0,43,0
3120,0,1,1,0,0,0,0,0,0,1,11,0,0,37,1
3121,0,1,1,0,0,0,0,0,1,0,13,0,0,53,0
3122,0,1,1,0,0,0,0,0,1,0,4,0,0,26,1
3123,1,0,0,0,1,0,0,0,0,1,1,0,0,30,0
3124,0,1,1,0,0,0,0,0,1,0,6,0,0,27,1
3125,0,1,0,0,1,0,0,0,1,0,9,0,0,39,1
3126,0,1,0,0,1,0,0,0,0,1,4,0,0,37,1
3127,0,1,0,0,1,0,0,0,0,1,3,0,0,22,1
3128,0,1,0,0,1,0,0,0,1,0,0,0,0,25,0
3129,0,1,0,0,0,1,0,0,1,0,1,0,0,26,0
3130,1,0,0,0,1,0,0,0,0,1,0,0,0,28,0
3131,0,1,1,0,0,0,0,0,0,1,0,0,0,25,1
3132,0,1,0,0,1,0,0,0,1,0,1,0,0,58,0
3133,1,0,0,0,1,0,0,0,0,1,1,0,0,29,1
3134,0,1,1,0,0,0,0,0,1,0,8,0,0,33,0
3135,0,1,1,0,0,0,0,0,1,0,0,0,0,38,0
3136,0,1,0,0,1,0,0,0,1,0,2,0,0,38,0
3137,0,1,1,0,0,0,0,0,1,0,22,0,0,59,1
3138,0,1,0,0,0,0,0,1,0,1,4,0,0,29,1
3139,0,1,0,0,1,0,0,0,0,1,0,0,0,53,1
3140,0,1,1,0,0,0,0,0,1,0,2,0,0,33,1
3141,0,1,0,0,1,0,0,0,0,1,1,0,0,58,0
3142,0,1,0,0,1,0,0,0,1,0,2,0,0,53,0
3143,0,1,0,0,1,0,0,0,0,1,0,0,0,32,1
3144,0,1,1,0,0,0,0,0,1,0,6,0,0,35,1
3145,0,1,0,0,1,0,0,0,1,0,1,0,0,39,0
3146,0,1,0,0,0,1,0,0,0,1,1,0,0,36,0
3147,1,0,0,0,1,0,0,0,0,1,5,0,0,42,1
3148,0,1,1,0,0,0,0,0,0,1,0,0,0,37,0
3149,0,1,0,0,1,0,0,0,1,0,0,0,0,39,0
3150,1,0,0,0,1,0,0,0,0,1,3,0,0,52,0
3151,0,1,0,0,0,0,0,1,0,1,1,0,0,60,0
3152,0,1,0,0,0,1,0,0,0,1,2,0,0,37,0
3153,0,1,0,0,1,0,0,0,1,0,4,0,0,42,1
3154,0,1,1,0,0,0,0,0,1,0,6,0,0,23,1
3155,1,0,1,0,0,0,0,0,0,1,0,0,0,42,1
3156,0,1,1,0,0,0,0,0,1,0,5,0,0,28,0
3157,0,1,0,0,1,0,0,0,1,0,12,0,0,38,0
3158,1,0,1,0,0,0,0,0,1,0,2,0,0,43,1
3159,0,1,1,0,0,0,0,0,1,0,0,0,0,42,0
3160,1,0,0,0,1,0,0,0,0,1,0,0,0,25,0
3161,0,1,1,0,0,0,0,0,1,0,7,0,0,32,1
3162,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
3163,1,0,0,0,1,0,0,0,0,1,1,0,0,35,0
3164,0,1,0,0,1,0,0,0,1,0,0,0,0,37,0
3165,1,0,1,0,0,0,0,0,1,0,2,0,0,33,0
3166,1,0,0,0,1,0,0,0,1,0,4,0,0,51,0
3167,0,1,0,0,1,0,0,0,1,0,3,0,0,39,0
3168,0,1,0,0,0,1,0,0,0,1,5,0,0,35,1
3169,0,1,1,0,0,0,0,0,1,0,3,0,0,40,0
3170,0,1,1,0,0,0,0,0,1,0,17,0,0,32,1
3171,0,1,0,0,1,0,0,0,1,0,3,0,0,32,1
3172,0,1,0,0,0,0,0,1,0,1,0,0,0,37,0
3173,0,1,1,0,0,0,0,0,1,0,10,0,0,32,1
3174,0,1,0,0,1,0,0,0,0,1,5,0,0,47,1
3175,1,0,0,0,1,0,0,0,0,1,0,0,0,23,0
3176,0,1,0,0,1,0,0,0,1,0,10,0,0,63,1
3177,0,1,1,0,0,0,0,0,1,0,16,0,1,38,1
3178,0,1,1,0,0,0,0,0,0,1,6,0,0,32,1
3179,0,1,1,0,0,0,0,0,1,0,4,0,0,31,1
3180,0,1,1,0,0,0,0,0,1,0,0,0,0,23,0
3181,0,1,0,0,0,1,0,0,0,1,1,0,0,38,0
3182,1,0,0,0,1,0,0,0,0,1,0,0,0,47,0
3183,0,1,0,0,1,0,0,0,1,0,1,0,0,33,1
3184,0,1,0,0,1,0,0,0,1,0,1,0,0,22,0
3185,0,1,0,0,1,0,0,0,0,1,0,0,0,40,1
3186,0,1,1,0,0,0,0,0,1,0,14,10,0,36,1
3187,1,0,0,0,1,0,0,0,0,1,0,0,0,65,0
3188,1,0,1,0,0,0,0,0,0,1,0,0,0,22,0
3189,0,1,0,0,0,1,0,0,0,1,0,0,0,34,0
3190,1,0,0,0,0,1,0,0,1,0,0,0,0,38,0
3191,1,0,0,0,1,0,0,0,1,0,4,0,0,26,1
3192,0,1,0,0,0,1,0,0,0,1,0,0,0,20,1
3193,0,1,0,0,0,1,0,0,1,0,0,0,0,49,0
3194,0,1,0,0,1,0,0,0,1,0,2,0,0,52,1
3195,0,1,0,0,0,0,0,1,0,1,2,0,0,25,1
3196,0,1,1,0,0,0,0,0,1,0,5,0,0,34,0
3197,0,1,1,0,0,0,0,0,0,1,1,0,0,33,1
3198,0,1,1,0,0,0,0,0,1,0,1,0,1,21,0
3199,0,1,1,0,0,0,0,0,1,0,9,0,0,46,0
3200,0,1,0,0,1,0,0,0,0,1,1,0,0,57,0
3201,0,1,1,0,0,0,0,0,1,0,2,0,0,22,1
3202,1,0,0,0,1,0,0,0,0,1,1,0,0,48,1
3203,0,1,1,0,0,0,0,0,1,0,21,0,0,40,0
3204,1,0,1,0,0,0,0,0,1,0,1,0,0,30,0
3205,0,1,0,0,1,0,0,0,0,1,4,0,1,21,1
3206,1,0,1,0,0,0,0,0,1,0,22,0,2,39,1
3207,1,0,0,0,1,0,0,0,0,1,0,0,0,33,1
3208,0,1,1,0,0,0,0,0,1,0,0,0,0,24,0
3209,0,1,1,0,0,0,0,0,1,0,0,0,0,43,1
3210,1,0,0,0,1,0,0,0,0,1,0,0,0,45,0
3211,0,1,1,0,0,0,0,0,1,0,3,0,0,51,0
3212,0,1,1,0,0,0,0,0,0,1,9,0,0,31,1
3213,0,1,0,0,1,0,0,0,0,1,0,0,0,27,0
3214,0,1,1,0,0,0,0,0,1,0,1,0,0,32,0
3215,0,1,0,0,1,0,0,0,0,1,0,0,0,49,0
3216,0,1,1,0,0,0,0,0,1,0,2,0,0,29,0
3217,0,1,1,0,0,0,0,0,1,0,2,0,1,23,1
3218,0,1,0,1,0,0,0,0,0,1,6,0,0,30,0
3219,0,1,0,0,1,0,0,0,0,1,0,0,0,30,0
3220,0,1,1,0,0,0,0,0,1,0,13,0,0,34,1
3221,0,1,1,0,0,0,0,0,1,0,4,0,0,33,0
3222,0,1,1,0,0,0,0,0,0,1,1,0,0,28,0
3223,0,1,1,0,0,0,0,0,1,0,1,0,0,29,0
3224,0,1,0,0,1,0,0,0,0,1,0,0,0,38,0
3225,0,1,0,0,1,0,0,0,1,0,0,0,0,37,0
3226,1,0,0,0,1,0,0,0,0,1,0,0,0,33,1
3227,0,1,0,0,0,1,0,0,1,0,0,0,0,30,0
3228,0,1,1,0,0,0,0,0,1,0,19,1,0,51,0
3229,0,1,1,0,0,0,0,0,0,1,7,0,0,65,0
3230,1,0,1,0,0,0,0,0,0,1,1,0,0,32,0
3231,0,1,0,0,1,0,0,0,1,0,5,0,0,38,1
3232,0,1,1,0,0,0,0,0,1,0,1,0,0,35,0
3233,0,1,0,0,1,0,0,0,1,0,1,0,0,57,0
3234,0,1,0,0,1,0,0,0,1,0,1,0,0,26,0
3235,1,0,1,0,0,0,0,0,0,1,4,2,0,36,1
3236,1,0,0,0,0,1,0,0,1,0,2,0,0,33,1
3237,0,1,0,0,1,0,0,0,1,0,3,0,0,35,1
3238,0,1,1,0,0,0,0,0,1,0,0,0,0,33,0
3239,0,1,0,0,1,0,0,0,0,1,0,0,0,47,0
3240,1,0,0,0,0,1,0,0,0,1,0,0,0,53,0
3241,0,1,0,0,1,0,0,0,0,1,1,0,0,35,1
3242,1,0,1,0,0,0,0,0,1,0,1,0,0,36,1
3243,1,0,0,0,1,0,0,0,0,1,0,0,0,25,0
3244,0,1,0,0,0,1,0,0,1,0,10,0,0,52,0
3245,0,1,0,0,1,0,0,0,1,0,6,0,0,51,1
3246,0,1,1,0,0,0,0,0,1,0,8,0,0,24,1
3247,0,1,0,0,1,0,0,0,1,0,0,0,0,32,1
3248,0,1,1,0,0,0,0,0,1,0,8,0,0,43,1
3249,0,1,1,0,0,0,0,0,0,1,20,1,0,45,0
3250,0,1,1,0,0,0,0,0,0,1,10,0,0,42,1
3251,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
3252,0,1,1,0,0,0,0,0,1,0,4,0,0,49,0
3253,0,1,1,0,0,0,0,0,1,0,0,0,0,42,1
3254,0,1,0,0,1,0,0,0,0,1,0,0,0,40,1
3255,0,1,1,0,0,0,0,0,1,0,2,0,1,25,1
3256,0,1,0,0,1,0,0,0,0,1,0,0,0,25,1
3257,0,1,1,0,0,0,0,0,1,0,0,0,0,23,0
3258,0,1,0,0,1,0,0,0,1,0,2,0,0,21,1
3259,0,1,0,0,1,0,0,0,0,1,3,0,0,31,0
3260,1,0,1,0,0,0,0,0,0,1,0,0,0,28,0
3261,0,1,1,0,0,0,0,0,1,0,11,0,0,24,1
3262,0,1,0,0,1,0,0,0,1,0,0,0,0,45,0
3263,0,1,1,0,0,0,0,0,0,1,2,0,0,23,1
3264,0,1,1,0,0,0,0,0,1,0,7,0,0,39,1
3265,0,1,1,0,0,0,0,0,1,0,1,0,1,24,0
3266,0,1,0,0,1,0,0,0,1,0,1,0,0,46,0
3267,0,1,0,0,1,0,0,0,1,0,3,0,0,47,0
3268,0,1,1,0,0,0,0,0,0,1,1,0,0,22,1
3269,1,0,0,0,1,0,0,0,0,1,0,0,0,34,0
3270,0,1,0,0,1,0,0,0,0,1,0,0,0,33,1
3271,0,1,1,0,0,0,0,0,1,0,16,0,0,29,1
3272,0,1,0,0,0,1,0,0,0,1,3,0,0,34,0
3273,0,1,1,0,0,0,0,0,0,1,0,0,0,29,0
3274,1,0,0,0,1,0,0,0,0,1,2,0,0,25,1
3275,0,1,0,0,1,0,0,0,1,0,16,0,0,34,1
3276,1,0,1,0,0,0,0,0,1,0,1,0,0,55,0
3277,0,1,1,0,0,0,0,0,1,0,0,0,0,27,1
3278,0,1,1,0,0,0,0,0,0,1,0,0,0,26,0
3279,0,1,1,0,0,0,0,0,1,0,19,2,2,39,1
3280,0,1,1,0,0,0,0,0,1,0,1,0,0,24,0
3281,0,1,0,0,1,0,0,0,0,1,0,0,0,29,0
3282,0,1,1,0,0,0,0,0,1,0,13,0,0,50,1
3283,0,1,0,0,0,1,0,0,1,0,2,0,0,25,1
3284,0,1,1,0,0,0,0,0,1,0,4,0,0,31,1
3285,0,1,0,0,0,0,0,1,0,1,0,0,0,31,0
3286,0,1,0,0,1,0,0,0,1,0,2,1,0,26,0
3287,0,1,0,0,1,0,0,0,1,0,2,0,0,54,0
3288,0,1,1,0,0,0,0,0,1,0,14,0,0,33,1
3289,0,1,1,0,0,0,0,0,0,1,0,0,0,22,1
3290,0,1,1,0,0,0,0,0,1,0,8,0,1,35,0
3291,1,0,0,0,0,0,0,1,1,0,4,0,0,30,1
3292,0,1,1,0,0,0,0,0,1,0,0,0,0,25,0
3293,0,1,1,0,0,0,0,0,1,0,0,0,0,25,0
3294,0,1,1,0,0,0,0,0,1,0,0,0,0,44,1
3295,1,0,0,0,1,0,0,0,1,0,2,0,0,29,1
3296,0,1,0,0,1,0,0,0,1,0,2,0,0,46,1
3297,0,1,0,0,1,0,0,0,0,1,0,0,0,53,0
3298,0,1,1,0,0,0,0,0,1,0,2,0,0,24,1
3299,1,0,1,0,0,0,0,0,1,0,2,0,0,52,1
3300,0,1,1,0,0,0,0,0,0,1,0,0,0,27,1
3301,0,1,0,0,1,0,0,0,1,0,0,0,0,41,0
3302,1,0,1,0,0,0,0,0,1,0,0,0,0,21,1
3303,0,1,0,0,1,0,0,0,1,0,1,0,0,24,0
3304,0,1,0,0,1,0,0,0,0,1,0,0,0,23,0
3305,0,1,1,0,0,0,0,0,1,0,0,0,0,42,0
3306,0,1,1,0,0,0,0,0,1,0,5,5,0,24,1
3307,0,1,1,0,0,0,0,0,1,0,4,0,0,26,1
3308,0,1,0,0,1,0,0,0,1,0,9,0,0,50,1
3309,1,0,1,0,0,0,0,0,0,1,3,0,0,32,0
3310,0,1,1,0,0,0,0,0,1,0,13,0,0,40,0
3311,0,1,1,0,0,0,0,0,1,0,2,0,0,27,0
3312,0,1,0,0,1,0,0,0,1,0,0,0,0,23,1
3313,0,1,1,0,0,0,0,0,0,1,22,0,0,37,1
3314,0,1,1,0,0,0,0,0,0,1,1,0,0,32,1
3315,0,1,0,0,1,0,0,0,0,1,4,0,0,52,1
3316,0,1,0,0,1,0,0,0,1,0,2,0,0,29,0
3317,0,1,1,0,0,0,0,0,0,1,0,0,0,49,0
3318,0,1,0,0,1,0,0,0,1,0,0,0,0,50,0
3319,0,1,0,0,1,0,0,0,1,0,2,0,0,26,1
3320,1,0,0,0,1,0,0,0,1,0,0,0,0,34,1
3321,1,0,0,0,1,0,0,0,1,0,1,0,0,28,0
3322,0,1,1,0,0,0,0,0,1,0,0,0,0,30,1
3323,0,1,1,0,0,0,0,0,1,0,3,0,0,24,1
3324,0,1,1,0,0,0,0,0,0,1,0,0,0,25,1
3325,0,1,1,0,0,0,0,0,0,1,4,0,0,25,1
3326,0,1,0,0,1,0,0,0,1,0,2,0,0,45,0
3327,0,1,0,0,1,0,0,0,1,0,1,0,0,26,1
3328,0,1,0,0,0,0,0,1,1,0,2,0,0,37,0
3329,0,1,0,0,0,1,0,0,0,1,0,0,0,24,0
3330,0,1,0,0,1,0,0,0,0,1,2,0,0,40,0
3331,1,0,0,0,0,1,0,0,1,0,0,0,0,33,0
3332,0,1,0,0,0,1,0,0,1,0,18,0,0,53,0
3333,0,1,0,0,0,1,0,0,0,1,0,0,0,55,0
3334,0,1,0,0,0,0,0,1,1,0,6,0,0,30,1
3335,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
3336,0,1,0,0,1,0,0,0,0,1,0,0,0,55,0
3337,0,1,0,0,1,0,0,0,1,0,1,0,0,22,1
3338,1,0,1,0,0,0,0,0,1,0,1,0,0,23,0
3339,0,1,0,0,1,0,0,0,1,0,9,0,0,57,1
3340,0,1,0,0,1,0,0,0,0,1,0,0,0,33,1
3341,0,1,0,0,1,0,0,0,1,0,2,0,0,32,0
3342,0,1,0,0,1,0,0,0,1,0,3,0,0,47,0
3343,0,1,0,0,1,0,0,0,0,1,6,0,0,51,1
3344,0,1,1,0,0,0,0,0,1,0,1,0,1,22,0
3345,0,1,0,0,1,0,0,0,1,0,2,0,0,47,0
3346,0,1,0,0,1,0,0,0,1,0,1,0,0,28,1
3347,0,1,1,0,0,0,0,0,1,0,5,0,0,28,0
3348,1,0,0,0,1,0,0,0,0,1,1,0,0,44,1
3349,0,1,1,0,0,0,0,0,1,0,0,0,0,25,1
3350,0,1,1,0,0,0,0,0,0,1,4,0,0,34,0
3351,0,1,0,0,1,0,0,0,0,1,0,0,0,65,0
3352,0,1,0,0,1,0,0,0,1,0,5,0,0,33,1
3353,1,0,0,0,1,0,0,0,0,1,0,0,0,23,0
3354,1,0,0,0,1,0,0,0,0,1,0,0,0,44,0
3355,0,1,1,0,0,0,0,0,0,1,1,0,0,24,0
3356,0,1,0,0,1,0,0,0,0,1,1,0,0,51,0
3357,1,0,1,0,0,0,0,0,1,0,0,0,0,21,1
3358,0,1,0,0,1,0,0,0,1,0,6,0,0,39,0
3359,0,1,1,0,0,0,0,0,1,0,29,0,0,29,1
3360,0,1,0,0,1,0,0,0,1,0,1,0,0,24,0
3361,1,0,1,0,0,0,0,0,1,0,0,0,0,23,1
3362,0,1,1,0,0,0,0,0,1,0,11,0,0,31,1
3363,1,0,1,0,0,0,0,0,0,1,0,0,0,35,0
3364,0,1,0,0,0,0,0,1,1,0,0,0,0,30,0
3365,1,0,1,0,0,0,0,0,1,0,4,0,0,39,0
3366,0,1,0,0,1,0,0,0,0,1,0,0,0,51,0
3367,0,1,0,0,1,0,0,0,1,0,1,0,0,22,0
3368,0,1,0,0,1,0,0,0,1,0,2,0,0,29,0
3369,0,1,0,0,1,0,0,0,1,0,6,0,0,32,1
3370,0,1,0,0,1,0,0,0,0,1,3,0,0,33,1
3371,0,1,0,0,1,0,0,0,1,0,5,0,0,58,1
3372,0,1,0,0,0,0,0,1,1,0,0,0,0,54,0
3373,0,1,1,0,0,0,0,0,1,0,2,0,0,33,1
3374,0,1,1,0,0,0,0,0,1,0,10,0,0,48,0
3375,0,1,1,0,0,0,0,0,0,1,0,0,0,23,0
3376,0,1,0,0,1,0,0,0,1,0,2,0,0,23,1
3377,0,1,0,1,0,0,0,0,0,1,1,0,0,47,0
3378,0,1,0,0,0,0,0,1,1,0,0,0,0,21,0
3379,0,1,1,0,0,0,0,0,0,1,0,0,0,29,1
3380,0,1,0,0,1,0,0,0,1,0,2,0,0,48,0
